11,7095164
10,7113140
11,7131012
11,7148972
12,7166844
10,7184820
10,7202692
11,7220652
10,7238524
11,7256492
10,7274364
10,7292332
11,7310204
10,7328180
11,7346052
10,7364020
10,7381892
12,7399852
11,7417724
10,7435692
11,7453564
11,7471540
11,7489412
11,7507372
10,7525244
13,7543220
11,7561092
11,7579052
11,7596924
10,7614900
12,7632772
11,7650732
10,7668604
12,7686580
11,7704452
11,7722412

10,7740284
10,7758260
10,7776132
11,7794092
10,7811964
11,7829940
11,7847812
10,7865772

11,7883644
11,7901612
11,7919484
11,7937460
10,7955332
11,7973292
11,7991164
10,8009140
11,8027012
10,8044972
11,8062844
11,8080812
10,8098684
11,8116652
52
12,8134524
12,8152492
12,8170364
11,8188340
12,8206212
14,8224172
12,8242044
12,8260012
12,8277884
12,8295852
13,8313724
12,8331692
12,8349564
13,8367532
12,8385404
12,8403372
12,8421244
12,8439212
12,8457084
12,8475052
12,8492924
12,8510892
12,8528764
13,8546732
12,8564604
12,8582572
14,8600444
12,8618412
11,8636284
12,8654252
12,8672124
11,8690092
12,8707964
11,8725932
12,8743804
12,8761780
13,8779652
12,8797612
12,8815484
12,8833452
13,8851324
13,8869292
12,8887164
11,8905132
12,8923004
13,8940980
12,8958852
11,8976820
13,8994692
13,9012652
11,9030524
13,9048492
12,9066364
14,9084332
11,9102204
12,9120180
12,9138052
12,9156012
12,9173884
13,9191860
11,9209732
13,9227692
12,9245564
14,9263532

12,9281404
12,9299372
13,9317244
11,9335220
13,9353092
14,9371052
12,9388924
14,9406900

11,9424772
12,9442732
12,9460604
13,9478580
12,9496452
13,9514420
13,9532292
12,9550260
11,9568132
12,9586092
13,9603964
12,9621932

12,9639804
12,9657772
12,9675644
11,9693620
12,9711492
12,9729460
12,9747332
11,9765300
11,9783172
11,9801140
11,9819012
13,9836980
11,9854852
10,9872812
12,9890684
11,9908652
12,9926524
11,9944492
11,9962364
12,9980340
12,9998212
11,10016172
12,10034168
11,10052164
13,10070156
12,10088148
12,10106292
14,10124288
11,10142284
12,10160276
11,10178268
11,10196404
11,10214400

12,10232396
11,10250388
11,10268380
11,10286508
12,10304504

10,10322500
11,10340492
12,10358484
11,10376628
11,10394624

11,10412620
11,10430612
11,10448604
11,10466732
11,10484728
12,10502724
11,10520716
12,10538708
12,10556852
11,10574848
11,10592844
12,10610836
11,10628828
11,10646956
11,10664952
12,10682948
12,10700940
12,10718932
11,10737076
11,10755072
11,10773068
13,10791060
11,10809052
11,10827188
14,10845184
11,10863180
12,10881172
11,10899164
11,10917300
13,10935296
12,10953292
11,10971284
11,10989276
10,11007412
11,11025408
12,11043404
12,11061396
11,11079388
11,11097524
12,11115520
12,11133516
12,11151508
12,11169500
11,11187636
13,11205632
11,11223628
12,11241620
11,11259612
,11952560
9,11970504
10,11988492
10,12006488
10,12024484
8,12042624
9,12060560
9,12078504
9,12096448
9,12114392
9,12132340
9,12150280
9,12168228
9,12186168
9,12204112
9,12222056
9,12240000

9,12257936
10,12276140
9,12294088
9,12312032
9,12329972
9,12347912
9,12365860
9,12383800
10,12401788
9,12419736
9,12437888
9,12455832
9,12473776
10,12491768
9,12509720
9,12527668
9,12545608
9,12563544
9,12581488
9,12599680
9,12617624
9,12635568
10,12653560

9,12671512
9,12689460
8,12707400
8,12725344
9,12743288
10,12761516
9,12779464
10,12797460
9,12815412
9,12833352
10,12851332
9,12869280
9,12887424
9,12905360
9,12923304
10,12941292
9,12959248
9,12977196
9,12995136
10,13013124
10,13031116
9,13049216
9,13067160

9,13085112
10,13103104
10,13121100
9,13139048
10,13157028
10,13175212
9,13193160
10,13211148
9,13229100
10,13247084
9,13265280
9,13283224
9,13301168
9,13319112
10,13337100
9,13355052
10,13373036
10,13391276
9,13409224
9,13427168
9,13445116
10,13463100
9,13481048
9,13498984
9,13516920
9,13534856
9,13553024
10,13571012
9,13588968
10,13606952
9,13624904
9,13642840
9,13660776
9,13678720
10,13696708
9,13714824
10,13732812
9,13750768
9,13768716
9,13786656
10,13804640
9,13822592
10,13840820
9,13858768
9,13876712
9,13894660
9,13912600
9,13930548
9,13948488
9,13966432
9,13984376

9,14002568
9,14020512
9,14038456
9,14056400
9,14074344
9,14092292
9,14110232
9,14128180
9,14146120
10,14164108
9,14182056
9,14200192
9,14218136
9,14236080
9,14254024
10,14272020
9,14289972
9,14307912
9,14325856
9,14343800
9,14361992
9,14379936
10,14397932

9,14415884
10,14433868
9,14451816
9,14469760
9,14487936
10,14505924
8,14523880
9,14541828
9,14559768
9,14577716
9,14595656
9,14613592
9,14631536
10,14649772
9,14667720
9,14685672
9,14703620
9,14721560
9,14739508
9,14757448
9,14775392
9,14793336
9,14811528
10,14829516
9,14847472
9,14865420
9,14883360
10,14901344
9,14919296
9,14937480
10,14955468
10,14973468
9,14991416
9,15009360
10,15027348
9,15045296
9,15063424
10,15081412
9,15099368
9,15117316
9,15135264
9,15153208
9,15171152
9,15189096
8,15207040
9,15225224
9,15243168
9,15261112
9,15279056
9,15297008
9,15314956
9,15332904
10,15350892
9,15368840
9,15387008
9,15404952
10,15422940
8,15440892
9,15458832
9,15476780
9,15494728
9,15512672
9,15530616
9,15548800
9,15566744
9,15584688
9,15602632
9,15620584
10,15638576

9,15656528
10,15674516
9,15692464
9,15710592
9,15728536
9,15746488
9,15764424
10,15782412
9,15800364
10,15818348
9,15836544
9,15854488
9,15872432
9,15890376
9,15908328
9,15926276
9,15944224
9,15962168
9,15980112
9,15998056
9,16016000
9,16034176
9,16052112
9,16070056
10,16088044
9,16106000
9,16123940
9,16141880
10,16159868
10,16177860
9,16195968
9,16213912
9,16231856
9,16249800
9,16267744
9,16285692
9,16303632
9,16321580
9,16339528
9,16357472
9,16375416
9,16393600
9,16411536
9,16429480
9,16447416
9,16465360
9,16483296
9,16501240
9,16519180
9,16537120
9,16555064
9,16573008
9,16590952
10,16608940
9,16627072
9,16645016
9,16662960
9,16680896
9,16698840
9,16716788
9,16734728
9,16752668
9,16770608
11,16788588
9,16806536
9,16824704
9,16842640
9,16860584
9,16878520
9,16896464
9,16914400
9,16932344
9,16950292
9,16968232
9,16986176
10,17004164
9,17022336
9,17040280
9,17058224
9,17076160
9,17094104
11,17112096
9,17130048
9,17147992
9,17165936

9,17184136
9,17202080
9,17220024
9,17237960
9,17255904
9,17273852
9,17291792
9,17309740
10,17327724
9,17345920
9,17363856
9,17381800
9,17399744
9,17417696
9,17435644
9,17453584
10,17471576
9,17489528
9,17507720
9,17525664
9,17543608
10,17561600
10,17579596
9,17597544
10,17615532
9,17633664
8,17651608
10,17669596

10,17687592
9,17705544
9,17723488
9,17741432
9,17759624
9,17777568
10,17795556
9,17813508
9,17831456
9,17849400
9,17867344
9,17885288
9,17903232
10,17921452
9,17939400
9,17957344
9,17975292
9,17993232
9,18011180
9,18029128
9,18047064
9,18065008
9,18083208

9,18101144
9,18119088
9,18137032
10,18155020
9,18172972
9,18190912
9,18208856
9,18226800
9,18244992
10,18262980
9,18280936
9,18298884
9,18316824
9,18334772
9,18352720
10,18370708
9,18388656
9,18406784
9,18424728
9,18442672
9,18460608
9,18478552
9,18496500
9,18514440
9,18532380
10,18550364
9,18568312
9,18586256
9,18604416
10,18622396
10,18640396
9,18658348
10,18676332
9,18694528
9,18712464
9,18730408
9,18748352
9,18766296
9,18784244
9,18802184
9,18820132
9,18838080
9,18856024
9,18873968
9,18892160
10,18910148
9,18928104
9,18946052
9,18963992
9,18981940
9,18999880
9,19017824
10,19035812
9,19053960
9,19071904
9,19089856
9,19107800
9,19125752
9,19143700

9,19161648
9,19179592
9,19197536
9,19215480
9,19233416
9,19251592
9,19269536
9,19287480
9,19305424
9,19323368
10,19341360
9,19359312
9,19377256
9,19395200
9,19413384
9,19431328
9,19449272
9,19467216

9,19485160
9,19503108
10,19521092
9,19539040
9,19556984
10,19575212
10,19593208
10,19611204
9,19629152
9,19647096
9,19665280
9,19683216
10,19701204
9,19719156
9,19737096
9,19755044
9,19772984
10,19790972
10,19808964
10,19827116
9,19845072
9,19863016
9,19880964
9,19898904
10,19916896
9,19934848
11,19953076
9,19971024
9,19988968
9,20006916
9,20024856
9,20042804
9,20060744
9,20078688
9,20096632
9,20114824
9,20132768
9,20150720
9,20168664
9,20186608
9,20204556
10,20222548
9,20240496
9,20258440
9,20276616
9,20294560
9,20312512
9,20330456
9,20348400
9,20366348
9,20384296
9,20402240
10,20420228
9,20438400
9,20456344
9,20474296
9,20492240
9,20510184
9,20528132
9,20546072
9,20564020
9,20581960
9,20599904
9,20617848

9,20636040
9,20653984
9,20671928
9,20689872
9,20707816
10,20725808
9,20743760
9,20761696
10,20779684
9,20797824
9,20815768
9,20833712
10,20851704
9,20869656
9,20887604
9,20905544
10,20923532
9,20941480
9,20959616
10,20977604
9,20995560
9,21013500
9,21031440
9,21049388
10,21067372
10,21085612
10,21103608
9,21121560
9,21139500
10,21157484
10,21175732
9,21193680
10,21211668
9,21229620
9,21247560
9,21265504
9,21283448
8,21301640

10,21319620
9,21337576
10,21355568
9,21373520
9,21391464
10,21409452
10,21427628
9,21445576
10,21463564
9,21481516
9,21499456
9,21517400
9,21535344
9,21553536
10,21571524
9,21589480
10,21607472
10,21625468
9,21643648
9,21661584
9,21679528
9,21697472
9,21715416
10,21733408
9,21751360
9,21769304
9,21787248
9,21805448
10,21823428
10,21841428
9,21859380
9,21877320
9,21895264
9,21913208
9,21931392
10,21949380
10,21967380
11,21985376
10,22003372
9,22021504
9,22039448
9,22057392
11,22075384
10,22093380
10,22111372
10,22129364
9,22147464
10,22165452
9,22183408
9,22201356
9,22219304
9,22237248
9,22255192
10,22273180
9,22291128
9,22309248
9,22327192
10,22345180
9,22363132
10,22381124
9,22399072
10,22417060
10,22435244
10,22453240
9,22471192
9,22489140
9,22507080
10,22525068
9,22543016
9,22561152
9,22579096
9,22597040
9,22614984
9,22632936
9,22650884
9,22668824
9,22686772
9,22704712
9,22722656
10,22740644
10,22758828
9,22776776
9,22794720
9,22812668
9,22830616
9,22848564
10,22866548
9,22884736
9,22902680

9,22920632
10,22938624
9,22956576
9,22974520
10,22992508
9,23010696
9,23028640
9,23046584
9,23064520
9,23082464
9,23100412
9,23118360
9,23136308
9,23154248
9,23172192
9,23190136
9,23208320
9,23226256
9,23244200
9,23262144
9,23280088
9,23298024
9,23315968
10,23333960
9,23351912
9,23369856
9,23387800
9,23405960
9,23423904
11,23441900
9,23459852
9,23477792
9,23495736
9,23513680
9,23531624
9,23549568
10,23567788
9,23585736
10,23603724
9,23621676
9,23639616
9,23657560
9,23675504
9,23693696
9,23711640
9,23729592
9,23747536
9,23765480
10,23783472
9,23801424
9,23819368
9,23837312
9,23855488
9,23873432
10,23891420
10,23909416
9,23927368
9,23945312
9,23963256
8,23981448
9,23999392
9,24017344
9,24035288
9,24053232
9,24071180
9,24089120
9,24107064
9,24125008
9,24142952
10,24160940
8,24179072
9,24197016
9,24214968
10,24232960
9,24250912
10,24268900
9,24286848
9,24305032
10,24323020
9,24340976
9,24358924
9,24376872
9,24394816
10,24412804
9,24430984
9,24448928
9,24466872

10,24484864
9,24502816
9,24520760
9,24538704
9,24556648
9,24574592
9,24592768
9,24610712
9,24628656
9,24646600
9,24664544
10,24682536
9,24700488
9,24718432
9,24736376
8,24754568
9,24772512
9,24790464
9,24808408
9,24826352
10,24844344
9,24862296
10,24880284
10,24898276
10,24916404
9,24934352
9,24952304
9,24970252
9,24988192
10,25006180
9,25024128
9,25042312
9,25060256
9,25078208
10,25096200
9,25114152
10,25132140
9,25150088
9,25168264
9,25186208
9,25204160
9,25222104
10,25240100
10,25258092
9,25276040
10,25294252
9,25312200
9,25330152
10,25348144
10,25366140
9,25384320
9,25402264
10,25420252
9,25438204
9,25456152
9,25474100
11,25492092
9,25510272
10,25528260
9,25546216
9,25564164
9,25582104
10,25600096
9,25618048
9,25636224
9,25654168
9,25672112
10,25690104
9,25708056
9,25726004
9,25743944
9,25761888
10,25779868
10,25798060
8,25816008
10,25833996
9,25851948
10,25869940
9,25888128
10,25906116
9,25924072
9,25942020
9,25959960
9,25977908
9,25995856
10,26013844
10,26031836
10,26049964
10,26067960
9,26085912
9,26103860
9,26121808
9,26139752
9,26157696
10,26175916
10,26193920
10,26211916
9,26229864
10,26247844
9,26265984
9,26283920
9,26301864
10,26319852
9,26337808
9,26355748
10,26373732
9,26391936
9,26409880
9,26427824
9,26445760
9,26463704
10,26481696
9,26499648
10,26517628
9,26535576
9,26553736
9,26571680
9,26589624
9,26607568
9,26625512
9,26643452
9,26661392
10,26679384
9,26697336
10,26715572
9,26733520
9,26751464
9,26769412
10,26787396
10,26805388
10,26823380
10,26841516
9,26859464
9,26877408
9,26895356
10,26913340
11,26931332
9,26949280
10,26967468
9,26985416
9,27003360
9,27021308
9,27039256
9,27057204
9,27075144
9,27093088
10,27111076
9,27129216
9,27147160
9,27165104
10,27183096
9,27201048
9,27218988
10,27236972
9,27255168
10,27273156
9,27291112
9,27309060
9,27327000
9,27344948
9,27362888
9,27380832
9,27398776
9,27416968
9,27434912
9,27452856
9,27470800
9,27488744

9,27506692
10,27524684
9,27542632
9,27560576
9,27578760
11,27596748
10,27614748
9,27632696
9,27650640
9,27668576
9,27686520
9,27704712
10,27722700
9,27740656
10,27758648
9,27776600
9,27794544
9,27812488
9,27830664
9,27848608
9,27866552
9,27884496
9,27902440
9,27920388
9,27938328
11,27956320
9,27974272
9,27992448

9,28010392
9,28028336
11,28046328
9,28064280
10,28082272
9,28100224
9,28118408
9,28136352
9,28154296
9,28172240
9,28190184
10,28208176
9,28226128
9,28244072
10,28262060
9,28280200
10,28298188
9,28316144
9,28334092
10,28352076
9,28370024
9,28387968
10,28406196
9,28424144
9,28442088
10,28460080
9,28478032
10,28496020

9,28513968
9,28532096
9,28550040
9,28567984
9,28585928
10,28603916
9,28621868
9,28639816
10,28657804
10,28675796
9,28693896
10,28711884
10,28729884
9,28747832
9,28765776
9,28783720
9,28801664
9,28819840
10,28837828
9,28855784
9,28873732
9,28891672
9,28909620

9,28927560
9,28945504
8,28963448
9,28981640
9,28999584
9,29017536
9,29035480
9,29053432
9,29071380
10,29089364
9,29107312
9,29125256
9,29143432
9,29161376
9,29179328
10,29197320
10,29215316
10,29233308
9,29251256
9,29269376
9,29287320
9,29305264
9,29323208

9,29341160
9,29359108
9,29377056
8,29395000
10,29412988
9,29431168
9,29449112
9,29467064
9,29485008
9,29502952
9,29520900
10,29538884
9,29556832
9,29574776
9,29592968
9,29610912
10,29628908
9,29646860
9,29664800
10,29682788
9,29700736
9,29718920
9,29736864
10,29754852
10,29772848
9,29790800
9,29808744
10,29826732
10,29844908
9,29862856
9,29880800
9,29898748
9,29916696
10,29934688
9,29952640
9,29970824
9,29988768
9,30006720
9,30024664
10,30042660
9,30060608
9,30078552
9,30096496
10,30114484
9,30132608
9,30150552
9,30168504
9,30186448
9,30204392
9,30222340
10,30240332
9,30258280
10,30276268
10,30294452
9,30312400
10,30330388
10,30348384
10,30366380
9,30384520
9,30402464
10,30420452
9,30438404
11,30456388
9,30474336
10,30492324
9,30510472
10,30528460
10,30546460
9,30564408
9,30582352
11,30600340
9,30618288
10,30636460
9,30654416
9,30672368
9,30690316
10,30708308
10,30726308
10,30744300
9,30762376
10,30780364
9,30798320
9,30816268
9,30834208
9,30852152
9,30870096
9,30888040
10,30906028
9,30924160
10,30942148
10,30960148
9,30978100
9,30996040
9,31013984
9,31031928
10,31050156
9,31068104
10,31086100
10,31104096
9,31122048
10,31140268
9,31158216
9,31176168
9,31194116
8,31212064
9,31230008
9,31247952
9,31265896
10,31283884
10,31302060
9,31320008
9,31337952
9,31355900
10,31373892
10,31391884
9,31409832
10,31428020
9,31445968
9,31463920
9,31481868
9,31499816
10,31517804
9,31535752
10,31553964
10,31571960
9,31589912
9,31607860
9,31625808
9,31643752
10,31661740
10,31679924
10,31697928
9,31715880
10,31733868
9,31751816
10,31770036
10,31788032
9,31805984
10,31823972
9,31841920
10,31860148
10,31878144
9,31896096
10,31914084
9,31932032
9,31950208
9,31968152
9,31986104
10,32004096
9,32022048
9,32039992
10,32057980
9,32076168
9,32094112
10,32112100
10,32130096
10,32148092
9,32166272
10,32184260
9,32202216
9,32220164
10,32238148
9,32256096
9,32274032
9,32292224
9,32310168
10,32328156
9,32346108
9,32364048
9,32381996
9,32399944
9,32417888
9,32435832
9,32454016
9,32471960
9,32489912
9,32507856
9,32525808
9,32543756
9,32561704
9,32579648
10,32597636
9,32615808
9,32633752
9,32651704
9,32669648
10,32687636
10,32705632
9,32723584
9,32741760
10,32759748
9,32777704
10,32795688
9,32813640
9,32831576
9,32849512
9,32867456
10,32885444
9,32903560
11,32921548
9,32939504
9,32957452
10,32975436
10,32993428
9,33011376
9,33029504
10,33047484
9,33065440
9,33083388
9,33101328
10,33119312
9,33137264
10,33155508
9,33173456
10,33191452
9,33209400
8,33227344
10,33245332
9,33263280
9,33281408
10,33299388
10,33317388
10,33335384
9,33353336
9,33371528
9,33389472
9,33407416
9,33425360
10,33443348
10,33461344
9,33479296
9,33497480
10,33515468
9,33533424
9,33551372
10,33569356
9,33587304
10,33605284
9,33623424
9,33641368
9,33659312
10,33677304
9,33695256
9,33713204
9,33731144
9,33749088
9,33767032
10,33785268
9,33803216
10,33821204
9,33839156
9,33857096
9,33875040
10,33893028
9,33911176
10,33929164
9,33947120
9,33965068
9,33983008

8,34000952
9,34018896
9,34036840
9,34054784
9,34072968
9,34090912
9,34108856
8,34126800
10,34144788
10,34162784
9,34180736
10,34198964
10,34216960
9,34234912
10,34252900
10,34270892
10,34289068
10,34307064
10,34325060
10,34343052
11,34361044
9,34379136
9,34397080
9,34415032
9,34432976
10,34450964
10,34468960
9,34486912
9,34505096
9,34523040
10,34541028
11,34559024
10,34577020
10,34595252
9,34613200
9,34631144
10,34649136
9,34667088
9,34685032
9,34702976
9,34721152
10,34739140
9,34757096
9,34775044
9,34792984
9,34810932
9,34828872
10,34846852
9,34864800
9,34882944
9,34900888
9,34918832
9,34936776
10,34954764
10,34972760
10,34990756
10,35008948
9,35026896
9,35044848
10,35062840
10,35080836
9,35099016
9,35116960
9,35134904
10,35152896
9,35170848
9,35188792
10,35206780
9,35224968
10,35242956
9,35260912
9,35278860
10,35296844
9,35314792
9,35332736
9,35350920
9,35368864
9,35386808
9,35404752
9,35422704
9,35440652
9,35458592
9,35476536
10,35494524
9,35512712
9,35530656
9,35548608
9,35566552
9,35584504
9,35602452
9,35620400
10,35638388
10,35656380
9,35674496
9,35692440
10,35710436
9,35728396
9,35746344
9,35764288
9,35782232
9,35800176
9,35818120
9,35836288
9,35854232
10,35872220
9,35890172
10,35908156
9,35926104
9,35944048
9,35962248
9,35980192
9,35998144
9,36016088
9,36034032
9,36051980
9,36069920
9,36087864
9,36105808
11,36123796
9,36141744
9,36159872
9,36177816
9,36195768
9,36213712
9,36231656
9,36249604
9,36267544
9,36285492
9,36303432
9,36321376
9,36339320
9,36357504
9,36375448
10,36393436
9,36411388
9,36429336
9,36447284
9,36465232
10,36483220
9,36501168
9,36519296
10,36537284
9,36555240
10,36573232
10,36591228
9,36609408
10,36627396
9,36645352
9,36663300
10,36681284
10,36699276
9,36717224
9,36735360
9,36753304
9,36771256
9,36789200
10,36807196
9,36825144
9,36843088
10,36861076
9,36879032
9,36897152
10,36915140
9,36933096
10,36951088
10,36969084
9,36987272
9,37005216
11,37023212
9,37041164
9,37059104
10,37077092
10,37095084
10,37113260
9,37131208
10,37149196
9,37167148
10,37185132
9,37203328
9,37221272
9,37239224
10,37257216
10,37275212
9,37293160
9,37311104
9,37329280
9,37347224
9,37365176
9,37383120
9,37401064
9,37419012
10,37437004
9,37454952
11,37472940
9,37491080
10,37509068
9,37527024
10,37545016
11,37563012
10,37581228
9,37599176
9,37617128
9,37635076
11,37653068
10,37671060
9,37689008
10,37707180
10,37725176
9,37743128
10,37761120
9,37779072
9,37797248
10,37815236
10,37833236
9,37851192
9,37869136
9,37887080
9,37905024
10,37923244
9,37941192
9,37959144
10,37977136
9,37995088
9,38013032
10,38031020
9,38049160
9,38067104
9,38085056
10,38103048
9,38121000
10,38138988
9,38156936
9,38175112
9,38193056
9,38211008
9,38228952
9,38246904
10,38264896
9,38282848
9,38300792
9,38318736
9,38336896
10,38354884
10,38372884
9,38390836
9,38408784
9,38426728
9,38444672
9,38462848
9,38480792
9,38498744
11,38516736
9,38534688
9,38552632
10,38570620
10,38588844
9,38606792
9,38624744
9,38642692
9,38660640
10,38678628
9,38696576
9,38714752
10,38732740
9,38750696
9,38768644
9,38786584
10,38804576
11,38822572
10,38840748
9,38858696
9,38876648
9,38894596
9,38912544
9,38930488
9,38948432
10,38966420
9,38984368
9,39002496
10,39020484
10,39038484
9,39056436
9,39074376
9,39092320
9,39110264
11,39128492
10,39146488
9,39164440
10,39182432
9,39200384
9,39218568
9,39236512

10,39254508
10,39272504
9,39290456
9,39308400
9,39326344
9,39344520
9,39362464
9,39380408
9,39398352
10,39416348
10,39434340
10,39452332
9,39470464
9,39488408
10,39506396
9,39524348
10,39542340
11,39560332
9,39578280
9,39596416
9,39614360
10,39632356
9,39650308
9,39668256
10,39686244
9,39704192
10,39722412
10,39740408
9,39758360
10,39776352
9,39794304
10,39812524
9,39830472
9,39848424
9,39866372
9,39884320
9,39902264
9,39920208
9,39938152
10,39956140
10,39974324
9,39992280
9,40010232
9,40028180
10,40046164
9,40064112
9,40082056
9,40100232
9,40118176
10,40136172
10,40154168
10,40172164
9,40190344
9,40208288
10,40226276
10,40244272
9,40262224
10,40280212
9,40298160
9,40316288
9,40334232
10,40352228
9,40370180
9,40388128
9,40406072
9,40424016

9,40441960
10,40459948
9,40478088
9,40496032
11,40514028
10,40532024
9,40549976
9,40567920
9,40585864
10,40604076
9,40622024
10,40640020
10,40658016
9,40675968
9,40694144
9,40712088
10,40730076
10,40748072
9,40766024
10,40784012
9,40801960
10,40820140
11,40838136
9,40856088
9,40874036
9,40891984
10,40909972
9,40927920
9,40946048
9,40963992
9,40981936
11,40999916
9,41017872
9,41035812
10,41053796
10,41072044
9,41089992
9,41107936
9,41125884
10,41143868
9,41161816
9,41179760
9,41197952
9,41215896
9,41233848
10,41251840
10,41269836
10,41287828
9,41305776
9,41323904
9,41341848
9,41359792
9,41377736
9,41395680
10,41413672
9,41431624
9,41449568
10,41467556
9,41485704
10,41503692
11,41521692
9,41539640
10,41557628
9,41575808
10,41593796
9,41611752
9,41629700
10,41647684
9,41665632
9,41683576
9,41701768
10,41719756
9,41737712
9,41755660
10,41773652
9,41791600

10,41809588
9,41827712
9,41845656
10,41863652
10,41881648
10,41899644
9,41917824
9,41935768
10,41953764
9,41971716
9,41989656
10,42007640
9,42025592
9,42043784
9,42061728
9,42079672
10,42097664
9,42115616
9,42133556
10,42151548
9,42169728
11,42187716
10,42205716
10,42223712
9,42241664
9,42259840
9,42277776
9,42295720
9,42313664
9,42331608
9,42349556
9,42367496
10,42385488
10,42403484
9,42421632
9,42439576
9,42457520
9,42475464

10,42493460
10,42511456
9,42529408
8,42547592
9,42565536

9,42583480
9,42601424
9,42619368
9,42637308
